-116.32528
-110.08083
-113.05595
-117.96299
-118.69831
-112.75289
-109.07607
-133.74883
-114.67042
-113.82088
-113.7768
-122.56768
-115.73229
-113.49805
-133.3958
-113.10755
-117.20227
-121.8754
-110.71564
-110.13226
-115.55328
-117.96874
-130.21748
-142.9446
-114.58194
-119.84903
-122.35135
-112.30227
-107.54487
-110.29516
-111.35616
-134.1451
-115.65763
-112.59906
-107.5904
-109.99625
-114.25987
-120.83819
-141.8453
-111.72567
-118.92732
-115.98146
-108.09943
-108.75672
-117.2024
-111.80316
-116.27703
-126.31974
-126.79594
-115.75003
-117.21877
-120.28567
-110.46309
-128.18883
-108.00199
-123.64706
-109.09571
-119.13485
-138.79744
-112.87295
-108.51932
-119.7713
-129.89403
-115.43899
-127.07202
-109.56871
-107.34494
-108.94316
-126.71845
-118.27595
-129.28216
-120.36756
-116.88279
-109.6758
-112.049
-131.75998
-128.09388
-127.25428
-156.51422
-117.23864
-116.6047
-116.9843
-109.82504
-111.75515
-111.98381
-109.37955
-116.35174
-114.1524
-118.44169
-120.34646
-135.10651
-127.37194
-114.82191
-117.22592
-114.28538
-112.12635
-111.82495
-122.14466
-116.27688
-132.68847
